127.0.0.1 - - [15/Nov/2020:10:45:42 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:52:16 +0900] "GET /Detamonjo1.4/views/mail/sendComMail.jsp?&com_email=bin3005@naver.com&albaName=%EA%B9%80%EC%9E%AC%ED%99%8D&albaPhone=010-5624-1078&startdate=2020-11-30&enddate=2020-11-30&startTime=0001-01-01%2018:00:00.0&endTime=0001-01-01%2022:00:00.0 HTTP/1.1" 200 348
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:53:45 +0900] "GET /Detamonjo1.4/controller.do?command=logout HTTP/1.1" 200 18006
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:53:46 +0900] "GET /Detamonjo1.4/controller.do?command=loginform HTTP/1.1" 200 5109
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:53:50 +0900] "POST /Detamonjo1.4/controller.do HTTP/1.1" 200 18104
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:53:52 +0900] "GET /Detamonjo1.4/controller.do?command=contract HTTP/1.1" 200 10144
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:53:52 +0900] "GET /css/contract.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:53:52 +0900] "GET /Detamonjo1.4/controller.do?command=contract HTTP/1.1" 200 10144
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:53:52 +0900] "GET /css/contract.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:53:54 +0900] "GET /Detamonjo1.4/controller.do?command=contracted&is_contract=Y&userId=comtest&role=2 HTTP/1.1" 200 14586
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:53:56 +0900] "GET /Detamonjo1.4/controller.do?command=contractinfo&jobboardno=95&companyId=comtest&divide=&parttimerId=bin3005&accept=Y HTTP/1.1" 200 17155
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:53:59 +0900] "GET /Detamonjo1.4/controller.do?command=cancleContract&board_no=95&parttimerId=bin3005&companyId=comtest HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:54:00 +0900] "GET /Detamonjo1.4/controller.do?command=contract HTTP/1.1" 200 10144
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:54:00 +0900] "GET /css/contract.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:54:01 +0900] "GET /Detamonjo1.4/controller.do?command=contract HTTP/1.1" 200 10144
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:54:01 +0900] "GET /css/contract.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:54:03 +0900] "GET /Detamonjo1.4/controller.do?command=logout HTTP/1.1" 200 18006
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:54:03 +0900] "GET /Detamonjo1.4/controller.do?command=loginform HTTP/1.1" 200 5109
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:54:08 +0900] "POST /Detamonjo1.4/controller.do HTTP/1.1" 200 18104
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:54:10 +0900] "GET /Detamonjo1.4/controller.do?command=boarddetail&no=95 HTTP/1.1" 200 16786
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:54:12 +0900] "POST /Detamonjo1.4/controller.do? HTTP/1.1" 200 135
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:54:14 +0900] "GET /Detamonjo1.4/controller.do?command=boarddetail&no=95 HTTP/1.1" 200 16786
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:54:16 +0900] "GET /Detamonjo1.4/controller.do?command=logout HTTP/1.1" 200 18006
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:54:16 +0900] "GET /Detamonjo1.4/controller.do?command=loginform HTTP/1.1" 200 5109
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:54:22 +0900] "POST /Detamonjo1.4/controller.do HTTP/1.1" 200 18104
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:54:23 +0900] "GET /Detamonjo1.4/controller.do?command=contract HTTP/1.1" 200 10813
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:54:23 +0900] "GET /css/contract.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:54:23 +0900] "GET /Detamonjo1.4/controller.do?command=contract HTTP/1.1" 200 10813
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:54:23 +0900] "GET /css/contract.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:54:25 +0900] "GET /Detamonjo1.4/controller.do?command=contractinfo&jobboardno=95&companyId=comtest&parttimerId=bin3005&accept=N HTTP/1.1" 200 17155
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:54:28 +0900] "GET /Detamonjo1.4/controller.do?command=contracting&is_contract=N&board_no=95&parttimerId=bin3005&companyId=comtest HTTP/1.1" 200 8215
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:54:28 +0900] "GET /css/contract.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:54:28 +0900] "GET /Detamonjo1.4/controller.do?command=contracting&is_contract=N&board_no=95&parttimerId=bin3005&companyId=comtest HTTP/1.1" 200 8215
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:54:28 +0900] "GET /css/contract.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:54:28 +0900] "GET /Detamonjo1.4/views/mail/sendComMail.jsp?&com_email=bin3005@naver.com&albaName=%EA%B9%80%EC%9E%AC%ED%99%8D&albaPhone=010-5624-1078&startdate=2020-11-30&enddate=2020-11-30&startTime=0001-01-01%2018:00:00.0&endTime=0001-01-01%2022:00:00.0 HTTP/1.1" 500 5383
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:54:32 +0900] "GET /Detamonjo1.4/views/mail/sendAlbaMail.jsp?&alba_email=bin3005@naver.com&companyAddr=%EC%84%9C%EC%9A%B8%20%EB%85%B8%EC%9B%90%EA%B5%AC%20%EB%85%B8%ED%95%B4%EB%A1%9C85%EA%B8%B8%2015-14&comPhone=010-2451-8612&comCate=%EC%9D%8C%EC%8B%9D%EC%A0%90&startdate=2020-11-30&enddate=2020-11-30&startTime=0001-01-01%2018:00:00.0&endTime=0001-01-01%2022:00:00.0 HTTP/1.1" 200 359
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:55:10 +0900] "GET /Detamonjo1.4/controller.do?command=contracted&is_contract=Y&userId=comtest&role=2 HTTP/1.1" 200 14586
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:55:13 +0900] "GET /Detamonjo1.4/controller.do?command=contractinfo&jobboardno=95&companyId=comtest&divide=&parttimerId=bin3005&accept=Y HTTP/1.1" 200 17155
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:55:15 +0900] "GET /Detamonjo1.4/controller.do?command=cancleContract&board_no=95&parttimerId=bin3005&companyId=comtest HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:55:16 +0900] "GET /Detamonjo1.4/controller.do?command=contract HTTP/1.1" 200 10144
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:55:16 +0900] "GET /css/contract.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:55:17 +0900] "GET /Detamonjo1.4/controller.do?command=contract HTTP/1.1" 200 10144
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:55:17 +0900] "GET /css/contract.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:55:20 +0900] "GET /Detamonjo1.4/controller.do?command=logout HTTP/1.1" 200 18006
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:55:20 +0900] "GET /Detamonjo1.4/controller.do?command=loginform HTTP/1.1" 200 5109
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:55:25 +0900] "POST /Detamonjo1.4/controller.do HTTP/1.1" 200 18104
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:55:39 +0900] "GET /Detamonjo1.4/controller.do?command=boarddetail&no=95 HTTP/1.1" 200 16786
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:55:43 +0900] "POST /Detamonjo1.4/controller.do? HTTP/1.1" 200 135
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:55:44 +0900] "GET /Detamonjo1.4/controller.do?command=boarddetail&no=95 HTTP/1.1" 200 16786
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:55:45 +0900] "GET /Detamonjo1.4/controller.do?command=logout HTTP/1.1" 200 18006
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:55:46 +0900] "GET /Detamonjo1.4/controller.do?command=loginform HTTP/1.1" 200 5109
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:55:50 +0900] "POST /Detamonjo1.4/controller.do HTTP/1.1" 200 18104
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:55:51 +0900] "GET /Detamonjo1.4/controller.do?command=contract HTTP/1.1" 200 10813
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:55:51 +0900] "GET /css/contract.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:55:52 +0900] "GET /Detamonjo1.4/controller.do?command=contract HTTP/1.1" 200 10813
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:55:52 +0900] "GET /css/contract.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:55:54 +0900] "GET /Detamonjo1.4/controller.do?command=contractinfo&jobboardno=95&companyId=comtest&parttimerId=bin3005&accept=N HTTP/1.1" 200 17155
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:55:57 +0900] "GET /Detamonjo1.4/controller.do?command=contracting&is_contract=N&board_no=95&parttimerId=bin3005&companyId=comtest HTTP/1.1" 200 8215
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:55:57 +0900] "GET /css/contract.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:55:57 +0900] "GET /Detamonjo1.4/controller.do?command=contracting&is_contract=N&board_no=95&parttimerId=bin3005&companyId=comtest HTTP/1.1" 200 8215
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:55:57 +0900] "GET /css/contract.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:56:01 +0900] "GET /Detamonjo1.4/views/mail/sendAlbaMail.jsp?&alba_email=bin3005@naver.com&companyAddr=%EC%84%9C%EC%9A%B8%20%EB%85%B8%EC%9B%90%EA%B5%AC%20%EB%85%B8%ED%95%B4%EB%A1%9C85%EA%B8%B8%2015-14&comPhone=010-2451-8612&comCate=%EC%9D%8C%EC%8B%9D%EC%A0%90&startdate=2020-11-30&enddate=2020-11-30&startTime=0001-01-01%2018:00:00.0&endTime=0001-01-01%2022:00:00.0 HTTP/1.1" 200 359
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:56:02 +0900] "GET /Detamonjo1.4/views/mail/sendComMail.jsp?&com_email=bin3005@naver.com&albaName=%EA%B9%80%EC%9E%AC%ED%99%8D&albaPhone=010-5624-1078&startdate=2020-11-30&enddate=2020-11-30&startTime=0001-01-01%2018:00:00.0&endTime=0001-01-01%2022:00:00.0 HTTP/1.1" 200 348
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:56:04 +0900] "GET /Detamonjo1.4/controller.do?command=list HTTP/1.1" 200 22490
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:56:04 +0900] "GET /Detamonjo1.4/views/css/albaboard.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:57:01 +0900] "GET /Detamonjo1.4/controller.do?command=contract HTTP/1.1" 200 10144
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:57:01 +0900] "GET /css/contract.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:57:02 +0900] "GET /Detamonjo1.4/controller.do?command=contract HTTP/1.1" 200 10144
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:57:02 +0900] "GET /css/contract.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:57:04 +0900] "GET /Detamonjo1.4/controller.do?command=contracted&is_contract=Y&userId=comtest&role=2 HTTP/1.1" 200 14586
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:57:08 +0900] "GET /Detamonjo1.4/controller.do?command=contractinfo&jobboardno=95&companyId=comtest&divide=&parttimerId=bin3005&accept=Y HTTP/1.1" 200 17155
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:57:11 +0900] "GET /Detamonjo1.4/controller.do?command=cancleContract&board_no=95&parttimerId=bin3005&companyId=comtest HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:57:12 +0900] "GET /Detamonjo1.4/controller.do?command=contract HTTP/1.1" 200 10144
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:57:12 +0900] "GET /css/contract.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:57:12 +0900] "GET /Detamonjo1.4/controller.do?command=contract HTTP/1.1" 200 10144
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:57:12 +0900] "GET /css/contract.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:57:14 +0900] "GET /Detamonjo1.4/controller.do?command=logout HTTP/1.1" 200 18006
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:57:15 +0900] "GET /Detamonjo1.4/controller.do?command=loginform HTTP/1.1" 200 5109
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:57:19 +0900] "POST /Detamonjo1.4/controller.do HTTP/1.1" 200 18104
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:57:22 +0900] "GET /Detamonjo1.4/controller.do?command=boarddetail&no=95 HTTP/1.1" 200 16786
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:57:23 +0900] "POST /Detamonjo1.4/controller.do? HTTP/1.1" 200 135
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:57:25 +0900] "GET /Detamonjo1.4/controller.do?command=boarddetail&no=95 HTTP/1.1" 200 16786
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:57:28 +0900] "GET /Detamonjo1.4/controller.do?command=mypage HTTP/1.1" 200 6657
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:57:28 +0900] "GET /Detamonjo1.4/views/css/mypage.css HTTP/1.1" 200 417
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:57:30 +0900] "GET /Detamonjo1.4/controller.do?command=contract HTTP/1.1" 200 8806
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:57:30 +0900] "GET /css/contract.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:57:30 +0900] "GET /Detamonjo1.4/controller.do?command=contract HTTP/1.1" 200 8806
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:57:30 +0900] "GET /css/contract.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:57:31 +0900] "GET /Detamonjo1.4/controller.do?command=mypage HTTP/1.1" 200 6657
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:57:32 +0900] "GET /Detamonjo1.4/controller.do?command=myprofile HTTP/1.1" 200 5836
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:57:35 +0900] "GET /Detamonjo1.4/controller.do?command=contract HTTP/1.1" 200 8806
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:57:35 +0900] "GET /css/contract.css HTTP/1.1" 404 827
